id,Class
4873,C
4874,C
4877,E
4878,A
4879,C
4880,C
4881,C
4882,E
4883,E
4884,E
4885,E
4886,C
4888,E
4889,C
4890,C
4891,E
4892,O
4893,E
4894,E
4895,C
4897,E
4898,C
4900,C
4901,N
4902,N
4903,C
4904,C
4905,N
4906,C
4907,C
4909,N
4910,C
4913,C
4915,C
4916,N
4917,E
4918,C
4919,O
4921,O
4926,C
4927,C
4928,E
4929,C
4930,N
4932,C
4933,E
4935,A
4936,O
4937,E
4938,E
4942,O
4943,O
4944,N
4945,N
4950,N
4951,C
4953,N
4954,C
4955,N
4956,N
4959,E
4961,N
4962,N
4963,E
4964,C
4965,N
4966,O
4967,N
4968,N
4970,O
4971,O
4972,N
4973,E
4975,E
4980,E
4984,C
4985,E
4987,C
4988,E
4989,C
4991,C
4992,O
4993,C
4994,N
4995,C
4997,C
4999,C
5002,N
5003,A
5004,N
5005,N
5006,C
5007,C
5008,C
5009,E
5010,C
5013,N
5014,E
5015,N
5016,A
5019,E
5021,E
5022,N
5024,C
5025,N
5028,C
5029,C
5030,C
5031,A
5032,C
5033,C
5036,E
5037,A
5038,N
5040,O
5041,O
5042,E
5044,E
5045,C
5046,N
5047,N
5048,A
5052,C
5053,N
5054,C
5055,E
5056,C
5058,E
5059,N
5061,C
5062,N
5064,E
5065,N
5066,E
5067,O
5071,C
5075,C
5076,C
5078,C
5082,N
5083,C
5084,C
5085,N
5086,A
5088,C
5089,N
5093,A
5095,E
5096,E
5098,E
5099,C
5101,C
5102,N
5103,N
5104,O
5105,E
5106,N
5107,N
5110,C
5111,C
5112,C
5113,O
5115,C
5117,E
5118,N
5119,C
5120,A
5124,E
5125,E
5128,O
5130,N
5132,N
5133,E
5134,C
5135,C
5137,C
5138,E
5142,O
5143,C
5145,A
5146,N
5147,N
5148,N
5149,N
5151,N
5158,E
5160,C
5163,C
5165,C
5166,C
5167,A
5169,C
5170,C
5171,O
5172,E
5174,E
5176,O
5177,C
5181,E
5183,C
5184,N
5187,N
5188,A
5192,A
5193,N
5194,C
5195,C
5197,C
5198,E
5199,E
5200,C
5201,C
5205,O
5208,N
5209,E
5210,N
5211,E
5212,A
5215,C
5217,E
5218,E
5219,E
5220,E
5222,E
5223,E
5224,N
5226,A
5229,N
5231,E
5232,E
5233,E
5235,C
5237,A
5238,C
5240,E
5241,C
5243,C
5244,N
5246,N
5247,N
5248,C
5252,C
5253,C
5254,E
5257,C
5258,C
5259,N
5260,C
5261,E
5262,C
5264,N
5265,C
5266,E
5267,E
5269,C
5270,C
5271,E
5273,N
5274,O
5275,C
5276,C
5277,N
5278,E
5282,E
5283,E
5285,E
5287,E
5288,C
5290,N
5294,E
5296,N
5298,N
5299,E
5302,O
5303,E
5304,N
5305,E
5306,C
5311,N
5312,O
5313,C
5315,C
5317,N
5318,O
5319,A
5320,N
5322,N
5325,C
5326,C
5327,A
5328,A
5329,C
5330,C
5332,N
5334,C
5335,N
5336,C
5337,N
5338,A
5342,N
5343,E
5344,N
5346,C
5348,C
5349,C
5350,N
5351,C
5352,E
5353,C
5354,O
5356,C
5357,N
5358,C
5359,O
5360,A
5362,A
5363,C
5364,E
5366,C
5367,C
5368,E
5369,N
5372,E
5374,E
5375,E
5377,N
5379,N
5380,C
5381,N
5383,E
5385,E
5387,N
5388,C
5389,N
5390,C
5391,C
5392,C
5393,E
5395,N
5398,C
5399,C
5401,A
5404,N
5407,C
5408,E
5410,N
5411,A
5412,N
5415,O
5418,A
5420,N
5421,C
5422,N
5425,N
5427,C
5428,N
5431,C
5433,E
5436,N
5437,N
5438,E
5439,C
5440,C
5446,N
5448,E
5449,N
5450,C
5451,N
5452,O
5453,O
5457,N
5466,C
5469,N
5474,E
5475,C
5477,N
5478,N
5479,C
5481,C
5483,E
5484,O
5487,N
5488,E
5489,N
5490,C
5493,N
5495,C
5496,N
5498,E
5500,E
5501,O
5502,E
5504,E
5505,C
5506,E
5507,C
5509,N
5514,C
5515,C
5517,E
5519,C
5520,A
5521,C
5523,C
5524,E
5525,C
5526,O
5527,A
5528,N
5533,N
5534,C
5535,O
5538,E
5539,N
5540,E
5541,A
5542,C
5544,C
5545,N
5546,C
5547,E
5549,E
5553,N
5556,E
5559,C
5561,E
5562,N
5566,N
5567,N
5568,C
5571,N
5572,C
5573,C
5577,A
5579,N
5581,C
5582,A
5585,C
5586,A
5588,N
5589,N
5593,C
5595,C
5597,O
5599,O
5601,A
5603,E
5604,N
5605,N
5606,E
5607,C
5608,N
5609,C
5610,C
5611,E
5613,A
5614,N
5615,O
5617,O
5618,E
5620,O
5621,C
5623,C
5624,N
5626,E
5627,E
5629,N
5631,N
5633,C
5634,N
5635,C
5639,E
5641,E
5642,N
5643,C
5646,A
5649,E
5650,C
5653,C
5659,C
5660,N
5662,C
5664,C
5665,N
5666,C
5667,O
5668,O
5669,E
5670,O
5680,E
5682,N
5683,E
5685,O
5688,E
5692,O
5695,E
5696,E
5697,C
5702,N
5703,C
5707,E
5708,C
5711,N
5712,O
5713,N
5714,E
5715,N
5717,C
5719,N
5722,N
5723,E
5724,C
5726,C
5727,O
5729,N
5732,C
5733,N
5735,C
5736,C
5737,N
5738,N
5740,E
5744,O
5746,O
5747,E
5748,N
5749,N
5751,O
5753,N
5754,C
5755,C
5756,E
5758,E
5759,N
5764,C
5765,N
5770,C
5773,E
5774,A
5776,E
5778,N
5783,C
5784,C
5785,N
5786,O
5788,A
5789,C
5794,A
5795,C
5796,E
5797,O
5799,C
5800,N
5803,N
5808,C
5810,N
5813,O
5814,E
5815,E
5818,N
5819,C
5820,C
5822,N
5823,A
5824,E
5827,C
5829,N
5832,N
5834,N
5837,E
5838,C
5839,E
5840,N
5841,A
5845,N
5846,O
5847,A
5848,E
5850,C
5851,N
5852,C
5855,N
5859,C
5860,O
5864,C
5865,N
5867,E
5871,C
5874,C
5875,N
5876,C
5877,C
5878,N
5879,C
5881,O
5883,C
5884,E
5894,C
5900,E
5901,E
5902,N
5906,E
5907,N
5909,C
5911,C
5912,C
5914,E
5915,N
5918,A
5920,O
5921,C
5925,C
5927,E
5928,E
5930,C
5931,E
5934,E
5935,N
5936,E
5940,C
5941,N
5942,N
5943,N
5944,E
5945,N
5947,C
5948,C
5949,E
5950,E
5951,E
5954,E
5955,C
5956,N
5958,N
5963,O
5964,C
5966,C
5968,E
5969,C
5974,A
5975,A
5976,A
5982,N
5983,N
5984,E
5986,O
5987,C
5988,N
5990,E
5992,O
5993,C
5994,C
5995,N
5996,N
5997,C
5998,E
6005,C
6012,E
6013,A
6014,C
6015,O
6016,N
6017,N
6018,O
6019,N
6021,C
6022,O
6024,O
6027,E
6028,E
6029,E
6030,N
6031,E
6032,C
6033,N
6037,C
6038,C
6039,C
6041,N
6042,C
6045,N
6048,C
6049,A
6050,O
6051,O
6052,E
6053,E
6054,C
6058,C
6061,C
6062,E
6063,A
6064,E
6065,N
6066,O
6068,C
6070,C
6073,E
6074,N
6077,C
6078,N
6079,C
6080,C
6081,N
6082,N
6083,C
6084,N
6085,N
6088,C
6091,C
6092,N
6093,E
6099,O
6100,C
6101,C
6103,O
6104,O
6105,N
6107,C
6110,N
6111,C
6112,C
6113,N
6114,C
6115,A
6116,O
6118,N
6119,N
6121,C
6122,C
6123,E
6126,E
6127,E
6128,A
6129,E
6131,C
6132,E
6135,E
6136,N
6137,C
6139,C
6140,A
6144,E
6145,N
6147,A
6149,E
6152,C
6159,C
6160,E
6161,E
6162,C
6163,C
6164,E
6165,N
6166,C
6167,N
6169,C
6170,E
6171,E
6172,N
6173,E
6174,E
6176,C
6177,E
6178,N
6179,N
6180,C
6181,C
6183,N
6186,E
6187,N
6188,C
6189,C
6190,A
6192,N
6194,C
6195,E
6202,C
6208,C
6210,N
6213,E
6216,C
6218,N
6220,A
6221,C
6223,N
6226,E
6227,N
6232,N
6233,N
6236,N
6237,E
6238,E
6239,E
6241,N
6242,N
6244,E
6245,E
6246,N
6249,C
6250,C
6251,O
6253,E
6254,N
6255,A
6258,N
6259,C
6260,C
6262,C
6263,N
6264,E
6268,C
6269,N
6271,E
6272,C
6274,E
6276,N
6277,N
6280,E
6281,C
6282,N
6284,C
6285,E
6288,E
6290,C
6291,N
6293,E
6294,O
6295,C
6296,N
6298,C
6299,C
6300,N
6301,N
6302,C
6303,N
6304,E
6306,A
6307,E
6308,C
6309,N
6310,N
6311,C
6312,E
6313,A
6314,N
6316,E
6317,C
6319,E
6322,N
6323,C
6324,A
6326,O
6329,E
6330,N
6333,C
6334,N
6335,N
6336,O
6337,N
6339,N
6340,N
6341,N
6342,C
6344,E
6347,N
6348,C
6349,C
6352,E
6356,N
6359,E
6360,A
6362,C
6365,N
6367,N
6369,A
6371,N
6372,C
6374,C
6379,C
6380,C
6381,E
6383,N
6386,N
6387,E
6388,C
6390,N
6391,A
6392,O
6393,C
6394,C
6395,N
6396,O
6397,N
6398,C
6400,N
6401,C
6404,N
6407,E
6408,N
6410,N
6413,E
6414,E
6415,C
6416,E
6417,C
6418,N
6420,E
6421,C
6422,N
6426,C
6430,C
6432,N
6433,E
6434,E
6435,O
6436,E
6438,O
6440,C
6441,E
6442,N
6443,E
6444,N
6447,E
6450,C
6453,N
6457,N
6458,C
6459,C
6460,N
6466,E
6468,C
6469,N
6470,C
6471,C
6472,E
6473,C
6475,C
6476,A
6481,C
6485,E
6486,E
6488,E
6491,E
6493,E
6494,E
6495,N
6496,C
6499,N
6502,C
6503,E
6506,A
6508,C
6509,C
6511,O
6512,N
6514,E
6516,N
6517,E
6518,N
6519,N
6520,O
6523,C
6524,A
6528,C
6531,C
6532,N
6533,N
6534,E
6535,E
6538,C
6539,C
6540,C
6542,E
6543,N
6545,C
6546,C
6548,N
6550,C
6553,E
6556,N
6560,N
6562,E
6567,N
6570,E
6571,E
6574,C
6577,N
6579,O
6580,E
6584,C
6585,N
6588,A
6590,E
6591,N
6592,A
6594,A
6598,E
6599,A
6600,O
6601,A
6602,C
6603,C
6604,O
6606,E
6607,E
6608,E
6610,C
6619,N
6620,E
6622,C
6623,N
6624,N
6626,E
6628,E
6632,N
6633,C
6634,E
6635,C
6637,N
6638,E
6644,N
6645,N
6646,A
6647,A
6650,E
6651,N
6652,E
6653,E
6654,N
6655,N
6656,N
6658,N
6659,E
6661,N
6664,O
6666,C
6667,N
6669,A
6670,C
6671,O
6672,C
6673,N
6674,N
6675,N
6677,A
6678,E
6681,C
6683,E
6686,O
6687,E
6688,A
6694,N
6695,E
6696,C
6699,C
6701,N
6702,N
6703,E
6706,C
6709,N
6710,C
6713,E
6714,A
6715,N
6716,A
6717,O
6718,N
6719,C
6725,E
6729,C
6730,C
6731,O
6734,C
6736,A
6737,O
6739,C
6740,A
6741,C
6742,N
6743,C
6744,A
6746,C
6747,C
6753,E
6756,N
6757,O
6758,C
6759,E
6760,O
6763,N
6764,O
6766,N
6767,C
6769,N
6773,C
6774,A
6775,N
6776,E
6777,A
6778,C
6779,C
6780,C
6781,A
6782,N
6785,A
6786,C
6787,C
6788,E
6790,N
6794,N
6795,N
6796,E
6798,E
6800,O
6801,O
6802,C
6803,E
6805,N
6806,C
6807,E
6808,N
6810,E
6811,C
6812,E
6813,C
6815,C
6816,E
6817,E
6822,C
6823,O
6824,C
6825,C
6828,N
6830,E
6831,N
6835,C
6836,C
6837,O
6839,N
6840,E
6842,E
6844,O
6845,E
6849,C
6850,O
6851,N
6853,E
6855,N
6856,C
6857,N
6859,N
6860,N
6861,C
6863,C
6865,N
6867,E
6870,E
6873,E
6874,E
6875,E
6879,N
6880,O
6881,C
6884,C
6885,C
6886,N
6888,O
6891,E
6894,C
6897,N
6903,C
6905,N
6906,N
6907,C
6908,C
6910,A
6912,O
6913,E
6914,C
6915,O
6916,N
6917,C
6918,N
6921,C
6922,N
6923,C
6925,O
6926,E
6927,C
6928,N
6930,O
6933,O
6934,E
6935,E
6937,C
6938,C
6939,N
6940,C
6941,E
6944,E
6946,O
6948,N
6949,E
6950,E
6951,C
6953,E
6956,N
6957,E
6961,N
6962,E
6963,C
6964,E
6966,O
6968,C
6969,C
6973,A
6974,C
6975,C
6977,C
6978,E
6979,E
6980,E
6981,C
6984,O
6985,N
6986,E
6987,E
6988,N
6989,C
6991,N
6992,C
6994,N
6995,E
6996,E
6997,C
6999,A
7000,N
7001,N
7005,C
7006,E
7007,C
7008,C
7009,E
7010,C
7014,N
7018,O
7021,E
7022,N
7023,N
7024,N
7026,A
7029,C
7030,N
7031,N
7032,C
7034,C
7037,A
7039,E
7040,O
7042,E
7043,N
7044,C
7045,C
7046,E
7047,E
7050,E
7053,N
7054,N
7055,N
7056,N
7057,A
7058,C
7059,N
7063,O
7064,E
7065,E
7066,N
7068,C
7069,O
7070,A
7072,E
7073,C
7074,C
7078,N
7079,C
7081,C
7082,N
7083,C
7085,N
7086,C
7089,C
7091,N
7092,C
7094,N
7096,N
7098,N
7099,O
7100,E
7102,N
7103,E
7104,A
7105,E
7106,C
7107,N
7108,N
7110,N
7111,C
7112,N
7114,C
7118,O
7119,C
7120,O
7124,C
7126,A
7127,C
7128,A
7129,A
7135,E
7136,C
7137,E
7138,O
7140,E
7141,A
7142,N
7143,E
7144,O
7145,O
7146,E
7148,N
7149,C
7150,N
7153,N
7154,E
7155,C
7157,E
7159,N
7160,C
7161,N
7162,N
7163,N
7164,N
7165,C
7172,N
7173,E
7175,C
7177,C
7178,C
7179,E
7180,C
7181,A
7183,C
7184,O
7186,N
7188,N
7189,N
7191,N
7193,N
7197,C
7198,N
7200,A
7202,A
7205,C
7206,E
7207,E
7208,C
7210,C
7211,E
7212,N
7213,C
7214,C
7215,O
7216,O
7218,C
7219,E
7223,E
7224,E
7225,C
7227,A
7228,E
7232,O
7233,E
7235,C
7237,N
7238,E
7239,N
7240,C
7244,E
7245,N
7247,N
7248,A
7249,C
7250,E
7251,C
7253,A
7254,N
7255,C
7256,C
7258,A
7260,C
7261,A
7263,C
7264,E
7265,C
7268,C
7270,O
7272,O
7274,N
7275,N
7279,C
7281,E
7283,O
7284,O
7286,A
7289,O
7292,N
7293,C
7297,C
7298,C
7299,O
7300,C
7301,N
7305,O
7307,E
7308,C
7309,C
7313,A
7315,E
7316,E
7317,C
7318,N
7319,N
7320,C
7321,C
7322,C
7323,C
7324,E
7326,C
7327,N
7329,N
7330,C
7331,A
7332,N
7334,E
7335,E
7336,N
7337,A
7338,O
7340,N
7342,E
7346,E
7347,E
7349,C
7350,E
7351,N
7355,E
7356,E
7358,N
7359,C
7361,O
7363,O
7364,E
7365,C
7369,N
7370,C
7371,E
7372,C
7374,N
7375,N
7376,C
7378,C
7379,O
7380,C
7381,C
7383,O
7384,C
7386,N
7387,N
7388,E
7389,C
7392,C
7393,C
7395,A
7396,E
7397,N
7398,C
7399,A
7403,N
7404,C
7407,C
7409,E
7410,N
7411,N
7412,N
7413,E
7414,N
7416,N
7419,C
7420,N
7421,C
7422,N
7423,N
7426,C
7427,E
7428,C
7431,C
7434,C
7435,E
7436,A
7437,C
7439,E
7440,E
7441,N
7443,C
7444,C
7445,N
7446,C
7450,C
7452,N
7453,O
7454,N
7455,E
7456,C
7459,E
7462,C
7465,C
7466,E
7468,N
7469,O
7470,E
7473,N
7474,N
7475,A
7476,C
7477,E
7478,N
7479,C
7481,C
7482,C
7483,E
7484,O
7486,N
7487,N
7488,O
7490,C
7493,E
7494,A
7496,N
7497,N
7498,O
7499,N
7501,C
7504,N
7506,N
7507,E
7508,N
7510,N
7511,A
7513,E
7514,O
7516,C
7518,N
7519,N
7520,N
7521,A
7525,C
7526,C
7527,C
7529,O
7530,C
7531,C
7533,N
7534,C
7536,E
7537,N
7539,O
7540,N
7543,A
7544,E
7545,C
7548,A
7549,C
7550,E
7552,N
7553,E
7554,C
7557,A
7558,N
7559,E
7560,N
7561,C
7563,N
7564,E
7565,E
7568,N
7570,C
7571,A
7572,E
7573,E
7574,E
7576,E
7577,C
7578,E
7582,N
7585,N
7588,N
7592,A
7595,A
7597,N
7598,N
7599,N
7601,C
7602,N
7607,O
7608,E
7610,C
7613,N
7615,O
7616,N
7617,N
7619,C
7623,E
7626,N
7627,E
7629,C
7631,A
7632,E
7633,C
7634,N
7636,C
7637,N
7639,O
7640,E
7641,O
7642,N
7644,N
7645,C
7648,E
7649,E
7652,C
7653,C
7654,C
7655,C
7656,N
7657,N
7664,O
7667,N
7669,A
7670,O
7673,C
7674,A
7675,A
7676,E
7677,C
7680,C
7682,E
7683,C
7684,C
7686,E
7689,C
7690,C
7691,A
7692,E
7694,N
7695,N
7696,E
7697,N
7699,C
7701,N
7705,A
7706,C
7708,N
7710,C
7711,A
7712,E
7713,A
7714,N
7716,A
7717,E
7719,E
7720,C
7722,N
7723,C
7724,N
7726,E
7727,E
7728,N
7729,A
7732,E
7733,E
7735,A
7737,N
7738,N
7739,O
7743,A
7744,N
7746,O
7747,N
7753,N
7755,E
7757,C
7758,E
7759,C
7760,E
7762,C
7763,O
7765,E
7768,C
7769,C
7770,N
7771,C
7772,E
7773,N
7774,C
7777,C
7781,N
7782,N
7783,E
7784,C
7785,N
7787,C
7789,A
7791,N
7792,A
7793,E
7794,O
7795,N
7797,C
7799,E
7800,C
7802,O
7804,C
7806,E
7808,O
7809,C
7810,N
7811,C
7813,N
7815,E
7816,E
7818,C
7819,N
7822,N
7823,C
7825,C
7827,A
7828,N
7832,E
7837,E
7838,C
7840,A
7842,N
7844,N
7847,E
7849,C
7852,C
7853,N
7854,C
7855,N
7857,N
7860,E
7862,A
7865,N
7868,N
7869,A
7870,O
7872,N
7873,N
7874,C
7875,C
7876,N
7878,E
7879,E
7880,N
7881,O
7882,N
7883,N
7884,A
7886,E
7888,C
7889,E
7890,A
7893,C
7896,N
7898,C
7899,C
7900,E
7901,E
7902,C
7905,C
7907,E
7908,C
7910,C
7912,N
7913,E
7914,C
7920,C
7924,C
7925,C
7927,N
7928,N
7931,O
7932,O
7933,A
7934,C
7935,N
7936,C
7937,N
7938,A
7939,A
7941,A
7943,N
7944,N
7945,C
7946,C
7947,A
7949,C
7950,N
7951,O
7952,C
7953,A
7954,E
7956,E
7960,A
7961,C
7964,E
7965,E
7966,C
7969,C
7970,E
7971,A
7975,E
7976,A
7977,N
7979,C
7981,E
7983,O
7984,C
7986,E
7987,A
7990,N
7994,A
7995,C
7996,N
7997,C
7998,E
7999,C
8001,E
8002,N
8003,N
8004,E
8005,C
8006,C
8007,O
8009,N
8011,C
8012,E
8013,C
8015,N
8017,E
8018,A
8019,C
8020,O
8023,C
8024,E
8027,E
8028,E
8029,C
8030,N
8032,E
8033,N
8036,N
8037,A
8038,E
8039,E
8040,N
8042,O
8044,E
8046,N
8048,O
8049,E
8050,E
8052,E
8053,C
8055,N
8056,A
8057,C
8059,N
8061,C
8063,N
8064,E
8067,E
8073,A
8077,C
8078,E
8080,N
8081,E
8082,N
8084,E
8085,N
8088,O
8089,E
8092,A
8094,C
8095,C
8098,E
8099,N
8100,E
8103,E
8104,C
8108,A
8110,E
8113,N
8114,C
8115,N
8116,O
8118,C
8119,N
8120,N
8124,N
8125,C
8127,C
8128,C
8130,E
8131,E
8134,C
8137,A
8138,E
8139,E
8140,N
8141,N
8143,A
8144,C
8146,E
8147,A
8149,A
8150,E
8152,E
8154,N
8155,O
8158,E
8159,O
8160,E
8161,E
8162,E
8163,N
8164,N
8165,E
8166,C
8168,A
8169,C
8170,E
8176,E
8177,C
8178,C
8179,E
8180,O
8181,E
8183,C
8184,O
8185,E
8187,N
8188,E
8189,E
8190,E
8191,C
8192,C
8193,E
8194,E
8199,C
8200,C
8203,O
8204,O
8206,A
8207,C
8208,C
8209,C
8210,E
8212,C
8213,N
8215,C
8216,C
8218,E
8223,E
8224,E
8225,N
8227,E
8228,C
8229,C
8230,E
8231,C
8232,C
8233,C
8234,N
8236,C
8241,E
8247,A
8249,N
8250,O
8251,N
8253,C
8254,A
8259,N
8262,A
8264,N
8266,O
8267,C
8271,C
8272,E
8273,C
8275,C
8280,N
8284,A
8286,C
8287,N
8288,E
8291,C
8292,C
8295,N
8296,C
8297,E
8299,E
8300,O
8301,C
8303,N
8304,N
8306,O
8307,E
8308,E
8310,C
8311,O
8313,C
8314,O
8316,E
8317,E
8318,C
8319,N
8321,A
8322,E
8323,C
8324,E
8326,C
8327,N
8328,O
8331,E
8334,C
8336,N
8337,A
8338,E
8339,C
8341,N
8342,E
8343,E
8344,A
8346,C
8348,E
8349,C
8351,E
8354,N
8358,N
8359,A
8360,E
8363,N
8366,E
8367,C
8368,C
8372,E
8373,N
8374,C
8376,N
8378,E
8379,N
8381,N
8383,A
8384,C
8385,C
8387,N
8389,E
8392,E
8395,N
8396,N
8397,C
8398,C
8399,C
8402,E
8404,E
8407,C
8409,C
8410,N
8414,E
8416,E
8417,E
8418,C
8424,N
8425,A
8429,C
8431,N
8432,C
8433,C
8437,N
8441,E
8442,E
8443,C
8446,N
8447,C
8448,E
8449,N
8450,C
8451,N
8453,A
8454,N
8455,N
8456,E
8458,O
8459,E
8460,C
8462,E
8463,C
8464,C
8466,O
8467,C
8470,E
8471,E
8473,O
8474,N
8476,C
8479,C
8480,E
8481,C
8483,O
8484,C
8489,N
8491,O
8493,N
8496,A
8498,C
8499,E
8500,C
8502,C
8504,C
8507,O
8512,E
8513,E
8516,E
8521,C
8522,E
8523,N
8524,E
8525,C
8526,N
8527,N
8528,C
8529,C
8531,E
8534,C
8537,N
8538,E
8539,N
8540,C
8541,E
8542,N
8543,C
8544,C
8545,O
8546,N
8549,N
8550,C
8551,E
8553,E
8554,C
8556,A
8557,N
8559,C
8560,E
8562,E
8564,C
8567,C
8568,N
8569,N
8570,C
8573,E
8575,N
8576,O
8577,C
8579,N
8582,N
8584,C
8585,C
8586,O
8587,E
8588,E
8592,E
8593,A
8594,E
8595,C
8596,O
8597,N
8598,N
8599,C
8602,N
8603,C
8605,E
8607,C
8609,E
8611,N
8612,A
8615,E
8616,E
8617,N
8618,E
8619,C
8620,C
8621,E
8625,C
8626,E
8627,O
8628,E
8629,O
8630,E
8631,N
8632,O
8633,A
8636,O
8638,C
8642,C
8644,E
8647,C
8649,E
8650,E
8652,E
8654,N
8655,C
8656,N
8657,N
8658,O
8659,E
8660,E
8661,E
8664,O
8669,N
8670,N
8672,C
8673,E
8674,A
8677,C
8678,C
8679,E
8683,A
8684,A
8685,N
8686,N
8687,E
8689,E
8690,C
8691,O
8692,O
8694,E
8695,C
8696,N
8697,C
8699,A
8704,N
8705,E
8709,A
8710,C
8711,C
8713,C
8715,E
8716,N
8717,N
8719,E
8722,N
8724,E
8725,C
8727,O
8728,O
8729,E
8730,C
8731,E
8735,A
8736,E
8737,E
8738,C
8739,N
8740,E
8741,E
8745,N
8747,N
8749,N
8750,A
8751,N
8756,N
8761,N
8763,C
8764,N
8765,N
8766,E
8768,A
8769,C
8770,E
8771,C
8772,N
8776,O
8777,C
8778,C
8779,N
8780,O
8786,A
8787,E
8791,O
8793,C
8795,C
8796,N
8805,N
8808,N
8809,O
8811,C
8812,C
8816,C
8818,N
8819,C
8820,C
8821,E
8822,O
8823,N
8824,N
8825,E
8830,N
8833,E
8834,N
8838,N
8840,N
8842,C
8844,E
8851,A
8852,C
8854,C
8859,N
8861,C
8862,A
8864,C
8865,C
8868,E
8869,A
8871,C
8872,N
8877,E
8878,C
8881,N
8882,O
8885,C
8886,E
8887,N
8888,C
8890,C
8891,C
8892,N
8893,O
8897,E
8898,O
8899,N
8905,E
8907,E
8909,C
8913,E
8914,E
8917,A
8920,A
8921,N
8923,E
8924,N
8925,C
8926,N
8928,E
8930,C
8931,N
8933,E
8934,C
8935,O
8939,N
8940,N
8943,N
8945,N
8946,N
8947,N
8948,O
8949,E
8951,C
8952,C
8957,O
8959,C
8961,C
8963,C
8965,E
8966,C
8969,N
8970,N
8971,C
8972,E
8973,A
8975,E
8981,O
8983,N
8984,O
8985,E
8986,C
8987,C
8988,N
8989,A
8990,N
8992,N
8993,O
8994,N
8995,C
8996,C
8998,C
9001,C
9003,C
9007,N
9010,C
9011,E
9012,E
9013,A
9016,A
9017,A
9018,C
9021,O
9022,A
9026,E
9027,C
9029,A
9030,C
9031,N
9032,N
9033,E
9034,E
9035,C
9036,E
9039,A
9040,N
9041,C
9042,C
9043,C
9044,E
9046,O
9047,A
9052,A
9053,C
9054,O
9055,N
9058,E
9060,N
9061,E
9062,O
9065,C
9066,C
9067,N
9068,N
9069,C
9074,E
9075,C
9076,C
9079,A
9081,C
9082,C
9083,N
9085,A
9086,O
9089,C
9090,E
9091,C
9093,C
9095,C
9096,C
9100,E
9104,N
9108,N
9109,C
9110,E
9111,C
9112,A
9113,C
9114,C
9115,C
9117,C
9120,C
9123,N
9125,E
9126,N
9130,C
9131,O
9132,O
9135,A
9136,N
9137,A
9141,E
9143,N
9144,N
9145,N
9146,N
9148,E
9149,C
9150,N
9151,E
9152,E
9155,C
9156,N
9159,E
9160,N
9162,E
9164,N
9165,N
9166,C
9167,C
9169,N
9171,N
9172,N
9174,C
9175,A
9179,A
9181,N
9183,C
9184,C
9187,N
9188,E
9189,C
9191,E
9192,O
9193,O
9195,A
9197,C
9198,C
9199,E
9200,E
9204,O
9206,C
9208,N
9209,C
9210,O
9211,E
9212,O
9213,N
9214,N
9215,N
9217,N
9220,N
9221,N
9224,C
9225,E
9227,E
9228,O
9230,E
9233,O
9234,N
9236,E
9237,C
9239,N
9240,O
9241,C
9243,E
9244,N
9245,N
9247,N
9248,N
9249,N
9250,E
9251,C
9253,N
9254,C
9256,C
9257,N
9258,C
9259,N
9260,O
9262,N
9271,E
9272,N
9274,A
9275,A
9280,A
9281,E
9288,C
9292,C
9294,N
9297,O
9298,N
9302,N
9303,E
9306,C
9307,O
9308,N
9309,C
9310,C
9311,N
9313,C
9314,C
9315,N
9316,E
9319,C
9320,C
9321,E
9322,N
9324,O
9328,E
9329,C
9331,C
9333,E
9334,A
9335,N
9339,C
9340,E
9341,N
9342,N
9343,N
9344,N
9345,E
9348,N
9349,N
9352,N
9353,E
9354,O
9355,E
9358,E
9361,E
9363,C
9365,N
9366,N
9367,A
9370,N
9371,E
9374,C
9380,N
9383,E
9386,C
9387,C
9389,C
9390,E
9391,E
9395,E
9396,N
9397,N
9399,N
9400,E
9403,C
9404,C
9405,C
9408,C
9409,N
9412,N
9414,E
9415,O
9416,N
9419,C
9420,C
9422,O
9423,N
9424,C
9425,O
9426,C
9432,C
9433,C
9436,N
9439,C
9440,E
9441,C
9442,C
9443,N
9444,C
9445,N
9447,C
9448,N
9450,C
9451,O
9455,A
9456,N
9458,N
9461,N
9462,A
9463,O
9465,C
9466,N
9468,E
9469,E
9470,C
9472,N
9474,C
9475,E
9476,E
9477,O
9479,E
9481,N
9482,O
9484,A
9485,C
9486,N
9487,E
9489,A
9490,N
9493,E
9496,E
9497,N
9498,C
9500,O
9501,C
9502,N
9503,A
9505,C
9506,C
9507,E
9508,C
9509,E
9510,N
9512,O
9513,C
9514,E
9516,N
9518,N
9519,C
9523,E
9524,N
9525,N
9526,C
9529,C
9530,N
9531,E
9532,A
9533,N
9534,E
9535,O
9539,N
9540,O
9541,E
9542,E
9543,E
9544,E
9550,E
9551,E
9555,E
9558,C
9559,E
9563,N
9564,O
9568,C
9570,A
9571,A
9575,C
9576,N
9577,N
9578,E
9579,N
9581,C
9583,E
9585,E
9587,E
9588,N
9589,C
9590,E
9594,N
9595,A
9597,A
9599,E
9601,C
9602,C
9604,C
9605,C
9608,E
9609,E
9610,E
9611,C
9612,N
9613,C
9614,N
9615,E
9616,E
9619,E
9624,N
9630,C
9632,N
9633,N
9636,C
9639,E
9641,E
9645,C
9646,O
9648,E
9649,N
9653,N
9654,A
9656,A
9660,C
9661,O
9662,C
9664,N
9665,O
9666,E
9667,A
9674,C
9676,C
9677,A
